STATE_NAME_2011,SSC_NAME_2011,POA_CODE_2011,"POA_NAME_2011 (contains notes, see bottom)"
South Australia,Hampstead Gardens,5086,5086
South Australia,Bolivar,5094,5094
South Australia,Ingle Farm,5098,5098
South Australia,Para Vista,5093,5093
South Australia,Para Hills,5096,5096
South Australia,Gulfview Heights,5096,5096
South Australia,Para Hills West,5096,5096
South Australia,Parafield,5106,5106
South Australia,Parafield Gardens,5107,5107
South Australia,Paralowie,5108,5108
South Australia,Bolivar,5110,5110
South Australia,Pooraka,5095,5095
South Australia,Mawson Lakes,5095,5095
South Australia,Globe Derby Park,5110,5110
South Australia,Green Fields,5107,5107
South Australia,Salisbury (SA),5108,5108
South Australia,Salisbury Downs,5108,5108
South Australia,Brahma Lodge,5109,5109
South Australia,Salisbury South,5106,5106
South Australia,Salisbury East,5109,5109
South Australia,Salisbury Heights,5109,5109
South Australia,Salisbury Plain,5109,5109
South Australia,Salisbury Park,5109,5109
South Australia,Salisbury North,5108,5108
South Australia,Edinburgh,5111,5111
South Australia,Burton (SA),5110,5110
South Australia,Golden Grove,5125,5125
South Australia,Greenwith,5125,5125
South Australia,Highbury (SA),5089,5089
South Australia,Dernancourt,5075,5075
South Australia,Hope Valley (SA),5090,5090
South Australia,Modbury,5092,5092
South Australia,Holden Hill,5088,5088
South Australia,Modbury Heights,5092,5092
South Australia,Wynn Vale,5127,5127
South Australia,Modbury North,5092,5092
South Australia,Redwood Park,5097,5097
South Australia,Yatala Vale,5126,5126
South Australia,Banksia Park,5091,5091
South Australia,Surrey Downs,5126,5126
South Australia,Fairview Park,5126,5126
South Australia,Tea Tree Gully,5091,5091
South Australia,St Agnes (SA),5097,5097
South Australia,Vista,5091,5091
South Australia,Ridgehaven,5097,5097
South Australia,North Brighton,5048,5048
South Australia,Hove,5048,5048
South Australia,Brighton (SA),5048,5048
South Australia,Kingston Park,5049,5049
South Australia,South Brighton,5048,5048
South Australia,Seacliff,5049,5049
South Australia,Glenelg North,5045,5045
South Australia,Glenelg East,5045,5045
South Australia,Somerton Park,5044,5044
South Australia,Glenelg (SA),5045,5045
South Australia,Glenelg South,5045,5045
South Australia,Edwardstown,5039,5039
South Australia,South Plympton,5038,5038
South Australia,Glandore,5037,5037
South Australia,Ascot Park,5043,5043
South Australia,Hallett Cove,5158,5158
South Australia,Seacliff Park,5049,5049
South Australia,Seaview Downs,5049,5049
South Australia,Darlington (SA),5047,5047
South Australia,Seacombe Heights,5047,5047
South Australia,Marino,5049,5049
South Australia,O'Halloran Hill,5158,5158
South Australia,Mitchell Park (SA),5043,5043
South Australia,Clovelly Park,5042,5042
South Australia,Sturt (SA),5047,5047
South Australia,Marion,5043,5043
South Australia,Bedford Park,5042,5042
South Australia,Glengowrie,5044,5044
South Australia,Plympton Park,5038,5038
South Australia,Morphettville,5043,5043
South Australia,Park Holme,5043,5043
South Australia,Trott Park,5158,5158
South Australia,Sheidow Park,5158,5158
South Australia,Warradale,5046,5046
South Australia,Seacombe Gardens,5047,5047
South Australia,Oaklands Park,5046,5046
South Australia,Dover Gardens,5048,5048
South Australia,Brown Hill Creek,5062,5062
South Australia,Belair,5052,5052
South Australia,Eden Hills,5050,5050
South Australia,Bellevue Heights,5050,5050
South Australia,Glenalta,5052,5052
South Australia,Blackwood (SA),5051,5051
South Australia,Hawthorndene,5051,5051
South Australia,Craigburn Farm,5051,5051
South Australia,Westbourne Park,5041,5041
South Australia,Melrose Park (SA),5039,5039
South Australia,Daw Park,5041,5041
South Australia,Colonel Light Gardens,5041,5041
South Australia,Clarence Gardens,5039,5039
South Australia,Cumberland Park,5041,5041
South Australia,Lynton,5062,5062
South Australia,Hawthorn (SA),5062,5062
South Australia,Lower Mitcham,5062,5062
South Australia,Mitcham (SA),5062,5062
South Australia,Netherby (SA),5062,5062
South Australia,Torrens Park,5062,5062
South Australia,Clapham,5062,5062
South Australia,Kingswood (SA),5062,5062
South Australia,Springfield (SA),5062,5062
South Australia,Brown Hill Creek,5064,5064
South Australia,Urrbrae,5064,5064
South Australia,St Marys (SA),5042,5042
South Australia,Pasadena,5042,5042
South Australia,Panorama,5041,5041
South Australia,Aberfoyle Park,5159,5159
South Australia,Chandlers Hill,5159,5159
South Australia,Aldinga Beach,5173,5173
South Australia,Port Willunga,5173,5173
South Australia,Sellicks Beach,5174,5174
South Australia,Aldinga,5173,5173
South Australia,Christie Downs,5164,5164
South Australia,Noarlunga Downs,5168,5168
South Australia,Noarlunga Centre,5168,5168
South Australia,O'Sullivan Beach,5166,5166
South Australia,Christies Beach,5165,5165
South Australia,Port Noarlunga,5167,5167
South Australia,Coromandel East,5157,5157
South Australia,Cherry Gardens,5157,5157
South Australia,Kangarilla,5157,5157
South Australia,Clarendon (SA),5157,5157
South Australia,Coromandel Valley,5051,5051
South Australia,Flagstaff Hill,5159,5159
South Australia,Onkaparinga Hills,5163,5163
South Australia,Hackham,5163,5163
South Australia,Hackham West,5163,5163
South Australia,Huntfield Heights,5163,5163
South Australia,Happy Valley (SA),5159,5159
South Australia,Lonsdale,5160,5160
South Australia,McLaren Vale,5171,5171
South Australia,McLaren Flat,5171,5171
South Australia,Tatachilla,5171,5171
South Australia,Blewitt Springs,5171,5171
South Australia,Morphett Vale,5162,5162
South Australia,Old Reynella,5161,5161
South Australia,Reynella East,5161,5161
South Australia,Reynella,5161,5161
South Australia,Moana,5169,5169
South Australia,Seaford Rise,5169,5169
South Australia,Maslin Beach,5170,5170
South Australia,Port Noarlunga South,5167,5167
South Australia,Seaford (SA),5169,5169
South Australia,Old Noarlunga,5168,5168
South Australia,Seaford Meadows,5169,5169
South Australia,Willunga,5172,5172
South Australia,Willunga South,5172,5172
South Australia,Sellicks Hill,5174,5174
South Australia,Whites Valley,5172,5172
South Australia,Onkaparinga Hills,5162,5162
South Australia,Woodcroft (SA),5162,5162
South Australia,Beverley (SA),5009,5009
South Australia,Woodville South,5011,5011
South Australia,Woodville West,5011,5011
South Australia,Kidman Park,5025,5025
South Australia,Flinders Park,5025,5025
South Australia,Findon,5023,5023
South Australia,Henley Beach South,5022,5022
South Australia,Henley Beach,5022,5022
South Australia,Fulham Gardens,5024,5024
South Australia,Croydon (SA),5008,5008
South Australia,Hindmarsh (SA),5007,5007
South Australia,Ridleyton,5008,5008
South Australia,West Croydon,5008,5008
South Australia,Renown Park,5008,5008
South Australia,Brompton,5007,5007
South Australia,Bowden,5007,5007
South Australia,Allenby Gardens,5009,5009
South Australia,Welland,5007,5007
South Australia,West Hindmarsh,5007,5007
South Australia,Royal Park,5014,5014
South Australia,Hendon (SA),5014,5014
South Australia,Albert Park (SA),5014,5014
South Australia,Grange (SA),5023,5023
South Australia,Grange (SA),5022,5022
South Australia,Seaton (SA),5023,5023
South Australia,Semaphore Park,5019,5019
South Australia,West Lakes,5021,5021
South Australia,West Lakes Shore,5020,5020
South Australia,Tennyson (SA),5022,5022
South Australia,Kilkenny,5009,5009
South Australia,Pennington,5013,5013
South Australia,Woodville (SA),5011,5011
South Australia,Cheltenham (SA),5014,5014
South Australia,Athol Park,5012,5012
South Australia,Woodville North,5012,5012
South Australia,Woodville Park,5011,5011
South Australia,New Port,5015,5015
South Australia,Largs Bay,5016,5016
South Australia,Birkenhead,5015,5015
South Australia,Semaphore,5019,5019
South Australia,Peterhead,5016,5016
South Australia,Ethelton,5015,5015
South Australia,Semaphore South,5019,5019
South Australia,Glanville,5015,5015
South Australia,Exeter (SA),5019,5019
South Australia,Osborne (SA),5017,5017
South Australia,North Haven (SA),5018,5018
South Australia,Largs North,5016,5016
South Australia,Taperoo,5017,5017
South Australia,Outer Harbor,5018,5018
South Australia,Ottoway,5013,5013
South Australia,Rosewater,5013,5013
South Australia,Port Adelaide,5015,5015
South Australia,Queenstown (SA),5014,5014
South Australia,Alberton (SA),5014,5014
South Australia,Mansfield Park,5012,5012
South Australia,Wingfield,5013,5013
South Australia,Woodville Gardens,5012,5012
South Australia,Ferryden Park,5010,5010
South Australia,Angle Park,5010,5010
South Australia,Croydon Park (SA),5008,5008
South Australia,Regency Park,5010,5010
South Australia,Devon Park (SA),5008,5008
South Australia,Dudley Park (SA),5008,5008
South Australia,Garden Island (SA),5960,5960
South Australia,Adelaide Airport,5950,5950
South Australia,Fulham (SA),5024,5024
South Australia,Lockleys,5032,5032
South Australia,Brooklyn Park,5032,5032
South Australia,Underdale,5032,5032
South Australia,Novar Gardens,5040,5040
South Australia,Plympton,5038,5038
South Australia,North Plympton,5037,5037
South Australia,Netley,5037,5037
South Australia,Marleston,5033,5033
South Australia,Kurralta Park,5037,5037
South Australia,Camden Park (SA),5038,5038
South Australia,Ashford (SA),5035,5035
South Australia,Keswick,5035,5035
South Australia,Hilton (SA),5033,5033
South Australia,Thebarton,5031,5031
South Australia,Mile End,5031,5031
South Australia,Mile End South,5031,5031
South Australia,West Richmond,5033,5033
South Australia,Richmond (SA),5033,5033
South Australia,Torrensville,5031,5031
South Australia,Cowandilla,5033,5033
South Australia,West Beach (SA),5024,5024
South Australia,Moculta,5353,5353
South Australia,Angaston,5353,5353
South Australia,Eden Valley,5235,5235
South Australia,Springton,5235,5235
South Australia,Bethany,5352,5352
South Australia,Flaxman Valley,5353,5353
South Australia,Penrice,5353,5353
South Australia,Mount Pleasant (SA),5235,5235
South Australia,Mount Crawford,5351,5351
South Australia,Stockwell,5355,5355
South Australia,Kapunda,5373,5373
South Australia,Freeling,5372,5372
South Australia,Ebenezer (SA),5355,5355
South Australia,Shea-Oak Log,5371,5371
South Australia,Wasleys,5400,5400
South Australia,Marananga,5355,5355
South Australia,Greenock,5360,5360
South Australia,Tanunda,5352,5352
South Australia,Moppa,5360,5360
South Australia,Cockatoo Valley,5351,5351
South Australia,Williamstown (SA),5351,5351
South Australia,Altona (SA),5351,5351
South Australia,Lyndoch,5351,5351
South Australia,Sandy Creek (SA),5350,5350
South Australia,Mallala,5502,5502
South Australia,Korunye,5502,5502
South Australia,Lower Light,5501,5501
South Australia,Windsor (SA),5501,5501
South Australia,Thompson Beach,5501,5501
South Australia,Redbanks,5502,5502
South Australia,Dublin,5501,5501
South Australia,Parham,5501,5501
South Australia,Light Pass,5355,5355
South Australia,Nuriootpa,5355,5355
South Australia,Clare (SA),5453,5453
South Australia,Stanley Flat,5453,5453
South Australia,Armagh,5453,5453
South Australia,Sevenhill,5453,5453
South Australia,Hilltown,5453,5453
South Australia,Watervale,5452,5452
South Australia,Auburn (SA),5451,5451
South Australia,Marrabel,5413,5413
South Australia,Waterloo (SA),5413,5413
South Australia,Manoora (SA),5414,5414
South Australia,Mintaro,5415,5415
South Australia,Riverton (SA),5412,5412
South Australia,Saddleworth,5413,5413
South Australia,Stockport,5410,5410
South Australia,Tarlee,5411,5411
South Australia,Burra (SA),5417,5417
South Australia,Eudunda,5374,5374
South Australia,Hampden (SA),5374,5374
South Australia,Robertstown,5381,5381
South Australia,Farrell Flat,5416,5416
South Australia,Booborowie,5417,5417
South Australia,Terowie,5421,5421
South Australia,Hallett,5419,5419
South Australia,Snowtown,5520,5520
South Australia,Brinkworth,5464,5464
South Australia,Blyth,5464,5464
South Australia,Blyth,5462,5462
South Australia,Halbury,5461,5461
South Australia,Lochiel (SA),5510,5510
South Australia,Balaklava,5461,5461
South Australia,Port Wakefield,5550,5550
South Australia,Hamley Bridge,5401,5401
South Australia,Bowmans,5550,5550
South Australia,Whitwarta,5461,5461
South Australia,Owen,5460,5460
South Australia,Bute,5560,5560
South Australia,Tickera,5555,5555
South Australia,Ninnes,5555,5555
South Australia,Port Broughton,5522,5522
South Australia,Fisherman Bay,5522,5522
South Australia,Alma (SA),5401,5401
South Australia,Laura (SA),5480,5480
South Australia,Gladstone (SA),5473,5473
South Australia,Caltowie,5490,5490
South Australia,Jamestown,5491,5491
South Australia,Mannanarie,5422,5422
South Australia,Spalding (SA),5454,5454
South Australia,Yacka,5470,5470
South Australia,Georgetown (SA),5472,5472
South Australia,Orroroo,5431,5431
South Australia,Peterborough (SA),5422,5422
South Australia,Yongala,5422,5422
South Australia,Wilmington,5485,5485
South Australia,Wirrabara,5481,5481
South Australia,Port Germein,5495,5495
South Australia,Port Flinders,5495,5495
South Australia,Pekina,5431,5431
South Australia,Melrose (SA),5483,5483
South Australia,Booleroo Centre,5482,5482
South Australia,Port Pirie West,5540,5540
South Australia,Port Pirie,5540,5540
South Australia,Solomontown,5540,5540
South Australia,Port Pirie South,5540,5540
South Australia,Risdon Park,5540,5540
South Australia,Coonamia,5540,5540
South Australia,Risdon Park South,5540,5540
South Australia,Germein Bay,5495,5495
South Australia,Crystal Brook (SA),5523,5523
South Australia,Redhill,5521,5521
South Australia,Wandearah East,5523,5523
South Australia,Napperby,5540,5540
South Australia,Warnertown,5540,5540
South Australia,Nelshaby,5540,5540
South Australia,Kadina,5554,5554
South Australia,Paskeville,5552,5552
South Australia,New Town (SA),5554,5554
South Australia,Jerusalem,5554,5554
South Australia,Wallaroo Mines,5554,5554
South Australia,Moonta,5558,5558
South Australia,North Moonta,5558,5558
South Australia,Moonta Mines,5558,5558
South Australia,Port Hughes,5558,5558
South Australia,Moonta Bay,5558,5558
South Australia,Warburto,5554,5554
South Australia,Wallaroo (SA),5556,5556
South Australia,North Beach (SA),5556,5556
South Australia,Wallaroo Plain,5556,5556
South Australia,Ardrossan,5571,5571
South Australia,Wauraltee,5573,5573
South Australia,Minlaton,5575,5575
South Australia,Port Vincent,5581,5581
South Australia,Maitland (SA),5573,5573
South Australia,Tiddy Widdy Beach,5571,5571
South Australia,Price,5570,5570
South Australia,Clinton (SA),5570,5570
South Australia,Arthurton,5572,5572
South Australia,Balgowan (SA),5573,5573
South Australia,Port Victoria,5573,5573
South Australia,Curramulka,5580,5580
South Australia,Black Point,5571,5571
South Australia,James Well,5571,5571
South Australia,Point Pearce,5573,5573
South Australia,Marion Bay (SA),5575,5575
South Australia,Corny Point,5575,5575
South Australia,Warooka,5577,5577
South Australia,Point Turton,5575,5575
South Australia,Coobowie,5583,5583
South Australia,Yorketown,5576,5576
South Australia,Stansbury,5582,5582
South Australia,Inneston,5577,5577
South Australia,Hardwicke Bay,5575,5575
South Australia,Edithburgh,5583,5583
South Australia,Wool Bay,5575,5575
South Australia,Port Moorowie,5576,5576
South Australia,Ceduna,5690,5690
South Australia,Thevenard,5690,5690
South Australia,Coffin Bay,5607,5607
South Australia,Cummins,5631,5631
South Australia,Yeelanna,5607,5607
South Australia,Edillilie,5630,5630
South Australia,Louth Bay,5607,5607
South Australia,North Shields,5607,5607
South Australia,Port Neill,5604,5604
South Australia,Lipson,5607,5607
South Australia,Tumby Bay,5605,5605
South Australia,Hawson,5607,5607
South Australia,Lincoln National Park,5607,5607
South Australia,Wangary,5607,5607
South Australia,Tulka,5607,5607
South Australia,Ungarra,5607,5607
South Australia,Kelly,5641,5641
South Australia,Arno Bay,5603,5603
South Australia,Darke Peak,5642,5642
South Australia,Cowell,5602,5602
South Australia,Cleve,5640,5640
South Australia,Kimba,5641,5641
South Australia,Rudall,5642,5642
South Australia,Point Lowly,5600,5600
South Australia,Wudinna,5652,5652
South Australia,Minnipa,5654,5654
South Australia,Venus Bay (SA),5607,5607
South Australia,Lock,5633,5633
South Australia,Warramboo,5650,5650
South Australia,Elliston,5670,5670
South Australia,Port Lincoln,5606,5606
South Australia,Duck Ponds,5607,5607
South Australia,Boston,5607,5607
South Australia,Streaky Bay,5680,5680
South Australia,Perlubie,5680,5680
South Australia,Smoky Bay,5680,5680
South Australia,Denial Bay,5690,5690
South Australia,Koonibba,5690,5690
South Australia,Penong,5690,5690
South Australia,Yalata,5690,5690
South Australia,Unclassified (SA),5690,5690
South Australia,Whyalla Stuart,5608,5608
South Australia,Whyalla Playford,5600,5600
South Australia,Whyalla Norrie,5608,5608
South Australia,Whyalla Jenkins,5609,5609
South Australia,Unclassified (SA),5600,5600
South Australia,Whyalla,5600,5600
South Australia,Mullaquana,5600,5600
South Australia,False Bay,5600,5600
South Australia,Unclassified (SA),872,0872 crosses NT/SA/WA
South Australia,Unclassified (SA),5724,5724
South Australia,Coober Pedy,5723,5723
South Australia,Miranda (SA),5700,5700
South Australia,Unclassified (SA),5710,5710
South Australia,Quorn,5433,5433
South Australia,Commissariat Point,5710,5710
South Australia,Hawker (SA),5434,5434
South Australia,Hawker (SA),5433,5433
South Australia,Iron Knob,5601,5601
South Australia,Andamooka,5722,5722
South Australia,Oodnadatta,5734,5734
South Australia,Nepabunna,5732,5732
South Australia,Copley (SA),5732,5732
South Australia,Leigh Creek (SA),5731,5731
South Australia,Glendambo,5710,5710
South Australia,Marree,5731,5731
South Australia,Yunta,5440,5440
South Australia,Woomera,5720,5720
South Australia,Port Augusta West,5700,5700
South Australia,Port Augusta,5700,5700
South Australia,Stirling North,5710,5710
South Australia,Port Paterson,5700,5700
South Australia,Wami Kata,5700,5700
South Australia,Roxby Downs,5725,5725
South Australia,Olympic Dam,5725,5725
South Australia,Middleton (SA),5213,5213
South Australia,Hindmarsh Island,5214,5214
South Australia,Goolwa North,5214,5214
South Australia,Port Elliot,5212,5212
South Australia,Goolwa,5214,5214
South Australia,Goolwa South,5214,5214
South Australia,Goolwa Beach,5214,5214
South Australia,Brownlow Ki,5223,5223
South Australia,Penneshaw,5222,5222
South Australia,Vivonne Bay,5223,5223
South Australia,Kingscote,5223,5223
South Australia,Menzies (SA),5223,5223
South Australia,Parndana,5220,5220
South Australia,Nepean Bay,5223,5223
South Australia,Island Beach,5222,5222
South Australia,American River,5221,5221
South Australia,Strathalbyn (SA),5255,5255
South Australia,Willyaroo,5255,5255
South Australia,Paris Creek,5201,5201
South Australia,Milang,5256,5256
South Australia,Woodchester,5255,5255
South Australia,Langhorne Creek,5255,5255
South Australia,Highland Valley,5255,5255
South Australia,Mount Compass,5210,5210
South Australia,Currency Creek,5214,5214
South Australia,Clayton Bay,5256,5256
South Australia,Finniss,5255,5255
South Australia,Kuitpo,5172,5172
South Australia,Willunga Hill,5172,5172
South Australia,Ashbourne (SA),5157,5157
South Australia,Tooperang,5255,5255
South Australia,Hayborough,5211,5211
South Australia,Victor Harbor,5211,5211
South Australia,McCracken,5211,5211
South Australia,Encounter Bay,5211,5211
South Australia,Waitpinga,5211,5211
South Australia,Hindmarsh Valley,5211,5211
South Australia,Lower Inman Valley,5211,5211
South Australia,Inman Valley,5211,5211
South Australia,Cape Jervis,5204,5204
South Australia,Myponga,5202,5202
South Australia,Carrickalinga,5204,5204
South Australia,Normanville (SA),5204,5204
South Australia,Yankalilla,5203,5203
South Australia,Wirrina Cove,5204,5204
South Australia,Port Macdonnell,5291,5291
South Australia,Allendale East,5291,5291
South Australia,Donovans,5291,5291
South Australia,Mount Schank,5291,5291
South Australia,Tarpeena,5277,5277
South Australia,Ob Flat,5291,5291
South Australia,Moorak,5291,5291
South Australia,Kongorong,5291,5291
South Australia,Mil-Lel,5291,5291
South Australia,Mingbool,5291,5291
South Australia,Glenburnie,5291,5291
South Australia,Yahl,5291,5291
South Australia,Carpenter Rocks,5291,5291
South Australia,Nene Valley,5291,5291
South Australia,Wandilo,5291,5291
South Australia,Kingston SE,5275,5275
South Australia,Nora Creina,5276,5276
South Australia,Pinks Beach,5275,5275
South Australia,Keilira,5275,5275
South Australia,Cape Jaffa,5275,5275
South Australia,Robe,5276,5276
South Australia,Millicent,5280,5280
South Australia,Rocky Camp,5280,5280
South Australia,Mount Gambier,5290,5290
South Australia,Worrolong,5291,5291
South Australia,Compton,5291,5291
South Australia,Suttontown,5291,5291
South Australia,Naracoorte,5271,5271
South Australia,Joanna,5271,5271
South Australia,Lucindale,5272,5272
South Australia,Lochaber,5271,5271
South Australia,Wild Dog Valley (SA),5262,5262
South Australia,Kalangadoo,5278,5278
South Australia,Nangwarry,5277,5277
South Australia,Penola,5277,5277
South Australia,Coonawarra (SA),5263,5263
South Australia,Padthaway,5271,5271
South Australia,Mundulla,5270,5270
South Australia,Willalooka,5267,5267
South Australia,Sherwood (SA),5267,5267
South Australia,Western Flat,5268,5268
South Australia,Padthaway,5270,5270
South Australia,Keith,5267,5267
South Australia,Bordertown,5268,5268
South Australia,Wolseley,5269,5269
South Australia,Glencoe (SA),5291,5291
South Australia,Wattle Range,5280,5280
South Australia,Mount Burr,5279,5279
South Australia,Beachport,5280,5280
South Australia,Southend,5280,5280
South Australia,Tantanoola,5280,5280
South Australia,Hatherleigh,5280,5280
South Australia,Monash (SA),5342,5342
South Australia,Winkie,5343,5343
South Australia,Katarapko,5343,5343
South Australia,Glossop,5344,5344
South Australia,Barmera,5345,5345
South Australia,Cobdogla,5346,5346
South Australia,Loveday,5343,5343
South Australia,Loveday,5345,5345
South Australia,Berri,5343,5343
South Australia,Pinnaroo,5304,5304
South Australia,Lameroo,5302,5302
South Australia,Karoonda,5307,5307
South Australia,Parrakie,5301,5301
South Australia,Wanbi,5308,5308
South Australia,Marama,5309,5309
South Australia,Parilla,5303,5303
South Australia,Ngarkat,5302,5302
South Australia,Loxton,5333,5333
South Australia,Loxton North,5333,5333
South Australia,Taplan,5311,5311
South Australia,Paruna,5311,5311
South Australia,Kingston On Murray,5331,5331
South Australia,Moorook South,5332,5332
South Australia,New Residence,5333,5333
South Australia,Wunkar,5333,5333
South Australia,Woodleigh (SA),5311,5311
South Australia,Bugle Hut,5311,5311
South Australia,Taldra,5311,5311
South Australia,Younghusband,5238,5238
South Australia,Walker Flat,5238,5238
South Australia,Mannum,5238,5238
South Australia,Port Mannum,5238,5238
South Australia,Keyneton,5353,5353
South Australia,Cambrai,5353,5353
South Australia,Punyelroo,5354,5354
South Australia,Tungkillo,5236,5236
South Australia,Marks Landing,5354,5354
South Australia,Palmer (SA),5237,5237
South Australia,Nildottie,5238,5238
South Australia,Murray Bridge,5253,5253
South Australia,Murray Bridge East,5253,5253
South Australia,Riverglades,5253,5253
South Australia,Swanport,5253,5253
South Australia,Northern Heights,5253,5253
South Australia,Wellington (SA),5259,5259
South Australia,Woods Point (SA),5253,5253
South Australia,Burdett,5253,5253
South Australia,Caloote,5254,5254
South Australia,Sunnyside (SA),5253,5253
South Australia,Mypolonga,5254,5254
South Australia,Monarto South,5254,5254
South Australia,Monarto,5254,5254
South Australia,Renmark,5341,5341
South Australia,Lyrup,5343,5343
South Australia,Renmark North,5341,5341
South Australia,Chaffey,5341,5341
South Australia,Paringa,5340,5340
South Australia,Old Calperum,5341,5341
South Australia,Cooltong,5341,5341
South Australia,Renmark West,5341,5341
South Australia,Renmark South,5341,5341
South Australia,Murtho,5340,5340
South Australia,Wellington East,5259,5259
South Australia,Meningie,5264,5264
South Australia,Coonalpyn,5265,5265
South Australia,Tailem Bend,5260,5260
South Australia,Peake,5301,5301
South Australia,Narrung (SA),5259,5259
South Australia,Tintinara,5266,5266
South Australia,Yumali,5261,5261
South Australia,Blanchetown,5357,5357
South Australia,Cadell,5321,5321
South Australia,Waikerie,5330,5330
South Australia,Paisley,5357,5357
South Australia,Sunlands,5322,5322
South Australia,Morgan,5320,5320
South Australia,Golden Heights,5322,5322
South Australia,Taylorville,5330,5330
South Australia,Truro,5356,5356
South Australia,Migratory - Offshore - Shipping (SA),9797,Migratory - Offshore - Shipping (Aust.)
South Australia,No usual address (SA),9494,No usual address (Aust.)
Western Australia,Cowaramup,6284,6284
Western Australia,Augusta,6290,6290
Western Australia,Leeuwin,6290,6290
Western Australia,Molloy Island,6290,6290
Western Australia,Boranup,6286,6286
Western Australia,Karridale,6288,6288
Western Australia,Forest Grove (WA),6286,6286
Western Australia,Witchcliffe,6286,6286
Western Australia,Osmington,6285,6285
Western Australia,Rosa Glen,6285,6285
Western Australia,Baudin,6284,6284
Western Australia,Vasse,6280,6280
Western Australia,Broadwater (WA),6280,6280
Western Australia,Ambergate,6280,6280
Western Australia,Geographe,6280,6280
Western Australia,West Busselton,6280,6280
Western Australia,Busselton,6280,6280
Western Australia,Yalyalup,6280,6280
Western Australia,Bovell,6280,6280
Western Australia,Reinscourt,6280,6280
Western Australia,Abbey,6280,6280
Western Australia,Marybrook,6280,6280
Western Australia,Dunsborough,6281,6281
Western Australia,Quindalup,6281,6281
Western Australia,Acton Park (WA),6280,6280
Western Australia,Chapman Hill,6280,6280
Western Australia,Tutunup,6280,6280
Western Australia,Yallingup Siding,6282,6282
Western Australia,Carbunup River,6280,6280
Western Australia,Wilyabrup,6280,6280
Western Australia,Yallingup,6282,6282
Western Australia,Eagle Bay,6281,6281
Western Australia,Quedjinup,6281,6281
Western Australia,Margaret River (WA),6285,6285
Western Australia,Gnarabup,6285,6285
Western Australia,Gracetown,6284,6284
Western Australia,Prevelly,6285,6285
Western Australia,Australind,6233,6233
Western Australia,Leschenault,6233,6233
Western Australia,Roelands,6226,6226
Western Australia,Usher,6230,6230
Western Australia,Withers,6230,6230
Western Australia,Bunbury (WA),6230,6230
Western Australia,South Bunbury,6230,6230
Western Australia,Boyanup,6237,6237
Western Australia,Ludlow,6271,6271
Western Australia,Capel,6271,6271
Western Australia,Elgin (WA),6237,6237
Western Australia,Peppermint Grove Beach,6271,6271
Western Australia,North Boyanup,6237,6237
Western Australia,Carey Park,6230,6230
Western Australia,College Grove,6230,6230
Western Australia,Collie (WA),6225,6225
Western Australia,Cardiff (WA),6225,6225
Western Australia,Preston Settlement,6225,6225
Western Australia,Yourdamung Lake,6225,6225
Western Australia,Allanson,6225,6225
Western Australia,Dardanup West,6236,6236
Western Australia,Ferguson (WA),6236,6236
Western Australia,Paradise (WA),6236,6236
Western Australia,Burekup,6227,6227
Western Australia,Picton East,6229,6229
Western Australia,Dardanup,6236,6236
Western Australia,Davenport (WA),6230,6230
Western Australia,Eaton (WA),6232,6232
Western Australia,Pelican Point (WA),6230,6230
Western Australia,Millbridge,6232,6232
Western Australia,Gelorup,6230,6230
Western Australia,Stratham,6237,6237
Western Australia,Dalyellup,6230,6230
Western Australia,Brunswick (WA),6224,6224
Western Australia,Harvey,6220,6220
Western Australia,Cookernup,6220,6220
Western Australia,Yarloop,6218,6218
Western Australia,Wokalup,6221,6221
Western Australia,Uduc,6220,6220
Western Australia,Binningup,6233,6233
Western Australia,Myalup,6220,6220
Western Australia,East Bunbury,6230,6230
Western Australia,Vittoria (WA),6230,6230
Western Australia,Glen Iris (WA),6230,6230
Western Australia,Waroona,6215,6215
Western Australia,Hamel,6215,6215
Western Australia,Nanga Brook,6215,6215
Western Australia,Lake Clifton,6215,6215
Western Australia,Preston Beach,6215,6215
Western Australia,Dinninup,6244,6244
Western Australia,Boyup Brook,6244,6244
Western Australia,Kangaroo Gully,6255,6255
Western Australia,Mayanup,6244,6244
Western Australia,Greenbushes,6254,6254
Western Australia,North Greenbushes,6254,6254
Western Australia,Catterick,6255,6255
Western Australia,Bridgetown,6255,6255
Western Australia,Yornup,6256,6256
Western Australia,Donnybrook (WA),6239,6239
Western Australia,Yabberup,6239,6239
Western Australia,Argyle (WA),6239,6239
Western Australia,Upper Capel,6239,6239
Western Australia,Brookhampton,6239,6239
Western Australia,Lowden,6240,6240
Western Australia,Balingup,6253,6253
Western Australia,Mullalyup,6251,6251
Western Australia,Manjimup,6258,6258
Western Australia,Middlesex (WA),6258,6258
Western Australia,Deanmill,6258,6258
Western Australia,Dingup,6258,6258
Western Australia,Walpole,6398,6398
Western Australia,Eastbrook,6260,6260
Western Australia,Meerup,6262,6262
Western Australia,Yanmah,6258,6258
Western Australia,Quinninup,6258,6258
Western Australia,Northcliffe,6262,6262
Western Australia,Jalbarragup,6275,6275
Western Australia,Nannup,6275,6275
Western Australia,Pemberton,6260,6260
Western Australia,Yeagarup,6260,6260
Western Australia,Herron,6211,6211
Western Australia,Bouvard,6211,6211
Western Australia,Dawesville,6211,6211
Western Australia,Falcon,6210,6210
Western Australia,Wannanup,6210,6210
Western Australia,Greenfields,6210,6210
Western Australia,Halls Head,6210,6210
